      24 30 10
  8.0000  4 -34.8526 -33.5982 -31.8093 -30.4769 -29.1083 -28.0774 -27.5954 -27.1353 -26.6259 -26.2840 -25.9654 -25.6702 -25.4961 -25.2957 -25.1273 -25.0602 -25.0174 -24.9934 -24.9878 -24.9907 -25.0120 -25.0309 -25.0564 -25.0888 -25.1130 -25.1485 -25.1945 -25.2249 -25.2571 -25.2937 
  8.0000  5 -36.4061 -34.8883 -32.9766 -31.7184 -30.3873 -28.9569 -28.2277 -27.4501 -26.6333 -26.2022 -25.8514 -25.5619 -25.4069 -25.2357 -25.0861 -25.0230 -24.9807 -24.9566 -24.9479 -24.9476 -24.9580 -24.9741 -24.9956 -25.0225 -25.0430 -25.0732 -25.1112 -25.1367 -25.1639 -25.1946 
  8.0000  6 -34.7117 -33.5725 -32.1372 -31.1918 -30.1895 -29.0473 -28.2519 -27.3904 -26.5685 -26.1417 -25.7970 -25.5286 -25.3942 -25.2523 -25.1144 -25.0420 -24.9838 -24.9388 -24.9214 -24.9156 -24.9268 -24.9462 -24.9717 -25.0072 -25.0359 -25.0807 -25.1389 -25.1776 -25.2195 -25.2673 
  8.0000  7 -34.1689 -33.1863 -31.9483 -31.1328 -30.2681 -29.2828 -28.5750 -27.5742 -26.6087 -26.1250 -25.7535 -25.4727 -25.3435 -25.2267 -25.1312 -25.0804 -25.0352 -25.0014 -24.9904 -24.9870 -25.0099 -25.0334 -25.0648 -25.1065 -25.1389 -25.1880 -25.2554 -25.3022 -25.3524 -25.4085 
  8.0000  8 -32.6247 -31.7877 -30.7333 -30.0387 -29.3025 -28.4655 -27.8716 -27.0354 -26.2010 -25.8761 -25.6501 -25.5003 -25.4393 -25.3914 -25.3547 -25.3298 -25.3025 -25.2775 -25.2673 -25.2639 -25.2783 -25.2971 -25.3237 -25.3620 -25.3935 -25.4416 -25.5046 -25.5480 -25.5942 -25.6453 
  8.0000  9 -72.9151 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -65.4072 -50.5923 -44.6681 -38.5808 -33.1758 -30.9554 -29.3011 -28.0849 -27.4674 -26.8681 -26.3176 -26.1293 -25.9937 -25.8945 -25.8514 -25.8129 -25.8332 -25.8310 -25.8371 -25.8564 
  8.0000 10 -73.3596 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -65.8163 -43.3621 -41.5266 -34.1177 -31.9167 -29.9957 -28.5985 -27.8934 -27.2011 -26.6544 -26.4361 -26.2792 -26.1652 -26.1133 -26.0678 -26.0439 -26.0421 -26.0483 -26.0632 
  8.3010  1 -61.6572 -47.7904 -40.3369 -36.0569 -33.0181 -30.5594 -29.3255 -28.0662 -27.0413 -26.6000 -26.2724 -26.0250 -25.9050 -25.7903 -25.7029 -25.6636 -25.6331 -25.6065 -25.5894 -25.5665 -25.5370 -25.5170 -25.4954 -25.4704 -25.4523 -25.4264 -25.3932 -25.3709 -25.3470 -25.3195 
  8.3010  2 -74.0000 -63.9999 -48.2069 -41.6246 -36.6734 -32.8345 -30.8997 -28.9599 -27.3897 -26.7152 -26.2191 -25.8467 -25.6697 -25.5069 -25.4001 -25.3676 -25.3549 -25.3586 -25.3699 -25.3946 -25.4326 -25.4612 -25.4921 -25.5272 -25.5521 -25.5871 -25.6312 -25.6601 -25.6908 -25.7257 
  8.3010  3 -33.1631 -31.8713 -30.2707 -29.4692 -28.8645 -28.3502 -28.0676 -27.6935 -26.9480 -26.4433 -26.0057 -25.6274 -25.4274 -25.2272 -25.0789 -25.0213 -24.9803 -24.9664 -24.9652 -24.9748 -24.9991 -25.0219 -25.0464 -25.0728 -25.0931 -25.1223 -25.1591 -25.1834 -25.2091 -25.2383 
  8.3010  4 -35.1624 -33.8952 -32.0741 -30.7194 -29.3330 -28.2847 -27.7889 -27.2955 -26.7043 -26.3279 -25.9922 -25.6867 -25.5075 -25.3022 -25.1304 -25.0621 -25.0186 -24.9940 -24.9882 -24.9910 -25.0122 -25.0311 -25.0566 -25.0889 -25.1130 -25.1486 -25.1946 -25.2250 -25.2572 -25.2938 
  8.3010  5 -36.4072 -34.8892 -32.9772 -31.7187 -30.3875 -28.9570 -28.2279 -27.4499 -26.6334 -26.2022 -25.8514 -25.5619 -25.4069 -25.2357 -25.0861 -25.0230 -24.9807 -24.9566 -24.9479 -24.9476 -24.9580 -24.9741 -24.9956 -25.0227 -25.0430 -25.0732 -25.1112 -25.1367 -25.1639 -25.1947 
  8.3010  6 -34.7125 -33.5732 -32.1377 -31.1922 -30.1897 -29.0474 -28.2519 -27.3904 -26.5685 -26.1418 -25.7970 -25.5286 -25.3942 -25.2523 -25.1144 -25.0420 -24.9838 -24.9388 -24.9214 -24.9156 -24.9267 -24.9462 -24.9717 -25.0071 -25.0359 -25.0807 -25.1389 -25.1776 -25.2195 -25.2673 
  8.3010  7 -34.1716 -33.1885 -31.9500 -31.1341 -30.2690 -29.2833 -28.5751 -27.5740 -26.6087 -26.1250 -25.7536 -25.4727 -25.3436 -25.2267 -25.1312 -25.0805 -25.0352 -25.0014 -24.9904 -24.9870 -25.0098 -25.0334 -25.0649 -25.1064 -25.1389 -25.1882 -25.2554 -25.3022 -25.3525 -25.4090 
  8.3010  8 -32.6247 -31.7877 -30.7333 -30.0387 -29.3025 -28.4655 -27.8716 -27.0354 -26.2010 -25.8761 -25.6501 -25.5003 -25.4393 -25.3914 -25.3547 -25.3298 -25.3027 -25.2776 -25.2672 -25.2640 -25.2783 -25.2973 -25.3240 -25.3623 -25.3939 -25.4419 -25.5046 -25.5483 -25.5949 -25.6456 
  8.3010  9 -72.9149 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -65.4074 -50.5363 -44.6532 -38.5926 -33.1761 -30.9555 -29.3018 -28.0767 -27.4633 -26.8681 -26.3176 -26.1292 -25.9937 -25.8959 -25.8517 -25.8118 -25.8335 -25.8307 -25.8368 -25.8561 
  8.3010 10 -73.3063 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -65.8477 -43.3504 -41.5306 -34.1171 -31.9169 -29.9957 -28.5985 -27.8934 -27.2010 -26.6545 -26.4362 -26.2791 -26.1653 -26.1134 -26.0680 -26.0440 -26.0422 -26.0484 -26.0632 
  8.6990  1 -61.6687 -47.7903 -40.3372 -36.0568 -33.0181 -30.5594 -29.3254 -28.0661 -27.0413 -26.5999 -26.2724 -26.0249 -25.9050 -25.7903 -25.7028 -25.6635 -25.6331 -25.6065 -25.5894 -25.5665 -25.5370 -25.5170 -25.4955 -25.4704 -25.4523 -25.4265 -25.3932 -25.3710 -25.3471 -25.3196 
  8.6990  2 -74.0000 -63.9730 -48.2081 -41.6247 -36.6735 -32.8342 -30.8997 -28.9601 -27.3898 -26.7152 -26.2192 -25.8467 -25.6696 -25.5069 -25.3994 -25.3675 -25.3548 -25.3586 -25.3700 -25.3946 -25.4325 -25.4611 -25.4920 -25.5270 -25.5518 -25.5867 -25.6305 -25.6594 -25.6900 -25.7247 
  8.6990  3 -33.5583 -32.2636 -30.6592 -29.8541 -29.2380 -28.6980 -28.3915 -27.9184 -27.0062 -26.4672 -26.0164 -25.6327 -25.4311 -25.2294 -25.0800 -25.0221 -24.9806 -24.9667 -24.9653 -24.9748 -24.9992 -25.0220 -25.0464 -25.0728 -25.0931 -25.1223 -25.1591 -25.1834 -25.2091 -25.2383 
  8.6990  4 -35.5756 -34.2958 -32.4495 -31.0792 -29.6805 -28.6181 -28.1048 -27.5402 -26.8021 -26.3771 -26.0199 -25.7024 -25.5182 -25.3081 -25.1332 -25.0637 -25.0196 -24.9947 -24.9887 -24.9913 -25.0123 -25.0312 -25.0567 -25.0889 -25.1131 -25.1487 -25.1947 -25.2250 -25.2572 -25.2938 
  8.6990  5 -36.4090 -34.8907 -32.9783 -31.7196 -30.3880 -28.9573 -28.2283 -27.4499 -26.6335 -26.2022 -25.8514 -25.5619 -25.4069 -25.2357 -25.0862 -25.0231 -24.9807 -24.9566 -24.9479 -24.9476 -24.9580 -24.9741 -24.9956 -25.0229 -25.0431 -25.0731 -25.1112 -25.1367 -25.1638 -25.1946 
  8.6990  6 -34.7195 -33.5789 -32.1420 -31.1954 -30.1919 -29.0483 -28.2521 -27.3906 -26.5686 -26.1420 -25.7971 -25.5286 -25.3942 -25.2523 -25.1145 -25.0420 -24.9838 -24.9388 -24.9214 -24.9157 -24.9265 -24.9463 -24.9717 -25.0071 -25.0358 -25.0806 -25.1389 -25.1776 -25.2195 -25.2673 
  8.6990  7 -34.1720 -33.1888 -31.9502 -31.1343 -30.2691 -29.2833 -28.5751 -27.5740 -26.6087 -26.1250 -25.7536 -25.4728 -25.3436 -25.2267 -25.1312 -25.0805 -25.0352 -25.0014 -24.9904 -24.9870 -25.0098 -25.0335 -25.0651 -25.1063 -25.1388 -25.1885 -25.2554 -25.3022 -25.3527 -25.4097 
  8.6990  8 -32.6247 -31.7877 -30.7333 -30.0387 -29.3024 -28.4655 -27.8716 -27.0354 -26.2010 -25.8761 -25.6501 -25.5003 -25.4393 -25.3914 -25.3547 -25.3298 -25.3028 -25.2777 -25.2671 -25.2641 -25.2783 -25.2973 -25.3242 -25.3624 -25.3940 -25.4422 -25.5052 -25.5487 -25.5951 -25.6462 
  8.6990  9 -72.9154 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -65.4069 -50.4674 -44.6348 -38.6070 -33.1765 -30.9554 -29.3028 -28.0641 -27.4546 -26.8666 -26.3176 -26.1293 -25.9938 -25.8975 -25.8520 -25.8104 -25.8329 -25.8313 -25.8374 -25.8563 
  8.6990 10 -73.2358 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -65.8892 -43.3349 -41.5359 -34.1163 -31.9171 -29.9956 -28.5985 -27.8934 -27.2009 -26.6549 -26.4367 -26.2791 -26.1656 -26.1137 -26.0686 -26.0443 -26.0424 -26.0487 -26.0633 
  9.0000  1 -61.6772 -47.7903 -40.3370 -36.0562 -33.0179 -30.5590 -29.3246 -28.0656 -27.0411 -26.5994 -26.2722 -26.0247 -25.9047 -25.7901 -25.7025 -25.6632 -25.6329 -25.6062 -25.5891 -25.5664 -25.5371 -25.5173 -25.4958 -25.4708 -25.4528 -25.4270 -25.3938 -25.3716 -25.3478 -25.3203 
